"what","portfolio.monthly.return....","benchmark.return...."
"Modified Burke ratio (Risk free = 0)",4.49339974263061,4.01779226475416
"Modified Burke ratio (Risk free = 0)",1.63574564320549,1.52260603011255
"Modified Burke ratio (Risk free = 0)",0.486307474868071,0.452176825390959
"Modified Burke ratio (Risk free = 0)",0.51351157756936,0.474619370458004
"Modified Burke ratio (Risk free = 0)",0.335915238242416,0.30938463956407
"Modified Burke ratio (Risk free = 0)",0.2529855290778,0.344468987200969
"Modified Burke ratio (Risk free = 0)",0.3742007437554,0.455120419044561
"Modified Burke ratio (Risk free = 0)",0.468878445048433,0.553018617613962
"Modified Burke ratio (Risk free = 0)",0.296935113648272,0.346825460484319
"Modified Burke ratio (Risk free = 0)",0.326887149529858,0.369702207546799
"Modified Burke ratio (Risk free = 0)",0.311817217027228,0.356573629498611
"Modified Burke ratio (Risk free = 0)",0.290477652597933,0.348995345390516
"Modified Burke ratio (Risk free = 0.02)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.02)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.02)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.02)",-2.51688496438192,-2.10863617992226
"Modified Burke ratio (Risk free = 0.02)",-2.47579399380187,-2.13045983239216
"Modified Burke ratio (Risk free = 0.02)",-2.06026938876843,-2.02015784321177
"Modified Burke ratio (Risk free = 0.02)",-2.05893532573056,-2.07660238513879
"Modified Burke ratio (Risk free = 0.02)",-0.30862353432524,-0.534846966732935
"Modified Burke ratio (Risk free = 0.02)",-0.837204368025145,-0.934060218239502
"Modified Burke ratio (Risk free = 0.02)",-0.431569749092052,-0.51784297889692
"Modified Burke ratio (Risk free = 0.02)",-0.81976779206465,-0.874682149926593
"Modified Burke ratio (Risk free = 0.02)",0.168076168750563,0.0633424233277111
"Modified Burke ratio (Risk free = 0.02)",0.468554783251702,0.328271232827947
"Modified Burke ratio (Risk free = 0.02)",-0.184586597748286,-0.228625737919967
"Modified Burke ratio (Risk free = 0.02)",-0.291383687434689,-0.308208415597524
"Modified Burke ratio (Risk free = 0.02)",-0.289684401121648,-0.310703129555412
"Modified Burke ratio (Risk free = 0.02)",-0.406969287966248,-0.422887926466697
"Modified Burke ratio (Risk free = 0.02)",-0.440759336054736,-0.409033266876738
"Modified Burke ratio (Risk free = 0.02)",-0.338554349763072,-0.319029555339656
"Modified Burke ratio (Risk free = 0.02)",-0.262392851239949,-0.241242497371521
"Modified Burke ratio (Risk free = 0.02)",-0.364760443972572,-0.35261515276043
"Modified Burke ratio (Risk free = 0.02)",-0.350379845772849,-0.34619808386243
"Modified Burke ratio (Risk free = 0.02)",-0.380220412132521,-0.375224552851521
"Modified Burke ratio (Risk free = 0.02)",-0.413318923805239,-0.398542232917002
"Modified Burke ratio (Risk free = 0.04)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.04)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.04)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.04)",-6.51688496438236,-5.74499981628409
"Modified Burke ratio (Risk free = 0.04)",-6.94792994880195,-6.19603797329885
"Modified Burke ratio (Risk free = 0.04)",-6.95924887433533,-6.4737755573608
"Modified Burke ratio (Risk free = 0.04)",-7.35043794786032,-6.88705931434475
"Modified Burke ratio (Risk free = 0.04)",-5.96547778381824,-5.67744173899619
"Modified Burke ratio (Risk free = 0.04)",-4.32463353033937,-4.159680201662
"Modified Burke ratio (Risk free = 0.04)",-4.10764285956072,-3.9179449834868
"Modified Burke ratio (Risk free = 0.04)",-4.52208667474237,-4.26854788199814
"Modified Burke ratio (Risk free = 0.04)",-3.69886978743177,-3.48143472427659
"Modified Burke ratio (Risk free = 0.04)",-3.5562901761272,-3.36124979909826
"Modified Burke ratio (Risk free = 0.04)",-2.00491883870206,-1.97985750595249
"Modified Burke ratio (Risk free = 0.04)",-1.06907484973745,-1.06859365658601
"Modified Burke ratio (Risk free = 0.04)",-1.09288037981266,-1.09602562956883
"Modified Burke ratio (Risk free = 0.04)",-1.14985381417491,-1.15516049249746
"Modified Burke ratio (Risk free = 0.04)",-1.13450420118727,-1.16253552095444
"Modified Burke ratio (Risk free = 0.04)",-1.05130944328154,-1.09317952972387
"Modified Burke ratio (Risk free = 0.04)",-0.993664147528331,-1.035503612357
"Modified Burke ratio (Risk free = 0.04)",-1.02645600159342,-1.05205576600518
"Modified Burke ratio (Risk free = 0.04)",-1.02764684107556,-1.06209837527166
"Modified Burke ratio (Risk free = 0.04)",-1.07225804129227,-1.10702273520165
"Modified Burke ratio (Risk free = 0.04)",-1.11711550020841,-1.14607981122452
"Modified Burke ratio (Risk free = 0.06)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.06)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.06)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.06)",-10.5168849643828,-9.38136345264593
"Modified Burke ratio (Risk free = 0.06)",-11.420065903802,-10.2616161142055
"Modified Burke ratio (Risk free = 0.06)",-11.8582283599022,-10.9273932715098
"Modified Burke ratio (Risk free = 0.06)",-12.6419405699901,-11.6975162435507
"Modified Burke ratio (Risk free = 0.06)",-11.6223320333112,-10.8200365112594
"Modified Burke ratio (Risk free = 0.06)",-7.8120626926536,-7.38530018508449
"Modified Burke ratio (Risk free = 0.06)",-7.7837159700294,-7.31804698807669
"Modified Burke ratio (Risk free = 0.06)",-8.22440555742008,-7.6624136140697
"Modified Burke ratio (Risk free = 0.06)",-7.5658157436141,-7.0262118718809
"Modified Burke ratio (Risk free = 0.06)",-7.58113513550611,-7.05077083102447
"Modified Burke ratio (Risk free = 0.06)",-3.82525107965583,-3.73108927398501
"Modified Burke ratio (Risk free = 0.06)",-1.84676601204021,-1.82897889757449
"Modified Burke ratio (Risk free = 0.06)",-1.89607635850366,-1.88134812958224
"Modified Burke ratio (Risk free = 0.06)",-1.89273834038358,-1.88743305852823
"Modified Burke ratio (Risk free = 0.06)",-1.82824906631981,-1.91603777503215
"Modified Burke ratio (Risk free = 0.06)",-1.76406453680002,-1.86732950410809
"Modified Burke ratio (Risk free = 0.06)",-1.72493544381671,-1.82976472734249
"Modified Burke ratio (Risk free = 0.06)",-1.68815155921426,-1.75149637924993
"Modified Burke ratio (Risk free = 0.06)",-1.70491383637826,-1.77799866668089
"Modified Burke ratio (Risk free = 0.06)",-1.76429567045202,-1.83882091755179
"Modified Burke ratio (Risk free = 0.06)",-1.82091207661158,-1.89361738953204
"Modified Burke ratio (Risk free = 0.08)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.08)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.08)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.08)",-14.5168849643832,-13.0177270890078
"Modified Burke ratio (Risk free = 0.08)",-15.8922018588021,-14.3271942551122
"Modified Burke ratio (Risk free = 0.08)",-16.7572078454691,-15.3810109856588
"Modified Burke ratio (Risk free = 0.08)",-17.9334431921198,-16.5079731727567
"Modified Burke ratio (Risk free = 0.08)",-17.2791862828043,-15.9626312835227
"Modified Burke ratio (Risk free = 0.08)",-11.2994918549678,-10.610920168507
"Modified Burke ratio (Risk free = 0.08)",-11.4597890804981,-10.7181489926666
"Modified Burke ratio (Risk free = 0.08)",-11.9267244400978,-11.0562793461412
"Modified Burke ratio (Risk free = 0.08)",-11.4327616997964,-10.5709890194852
"Modified Burke ratio (Risk free = 0.08)",-11.605980094885,-10.7402918629507
"Modified Burke ratio (Risk free = 0.08)",-5.64558332060961,-5.48232104201753
"Modified Burke ratio (Risk free = 0.08)",-2.62445717434297,-2.58936413856298
"Modified Burke ratio (Risk free = 0.08)",-2.69927233719467,-2.66667062959566
"Modified Burke ratio (Risk free = 0.08)",-2.63562286659224,-2.619705624559
"Modified Burke ratio (Risk free = 0.08)",-2.52199393145235,-2.66954002910986
"Modified Burke ratio (Risk free = 0.08)",-2.47681963031849,-2.64147947849231
"Modified Burke ratio (Risk free = 0.08)",-2.45620674010509,-2.62402584232797
"Modified Burke ratio (Risk free = 0.08)",-2.3498471168351,-2.45093699249468
"Modified Burke ratio (Risk free = 0.08)",-2.38218083168097,-2.49389895809012
"Modified Burke ratio (Risk free = 0.08)",-2.45633329961177,-2.57061909990192
"Modified Burke ratio (Risk free = 0.08)",-2.52470865301476,-2.64115496783956
"Modified Burke ratio (Risk free = 0.1)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.1)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.1)",-Inf,-Inf
"Modified Burke ratio (Risk free = 0.1)",-18.5168849643837,-16.6540907253696
"Modified Burke ratio (Risk free = 0.1)",-20.3643378138022,-18.3927723960189
"Modified Burke ratio (Risk free = 0.1)",-21.656187331036,-19.8346286998079
"Modified Burke ratio (Risk free = 0.1)",-23.2249458142496,-21.3184301019626
"Modified Burke ratio (Risk free = 0.1)",-22.9360405322973,-21.1052260557859
"Modified Burke ratio (Risk free = 0.1)",-14.7869210172821,-13.8365401519295
"Modified Burke ratio (Risk free = 0.1)",-15.1358621909667,-14.1182509972565
"Modified Burke ratio (Risk free = 0.1)",-15.6290433227755,-14.4501450782128
"Modified Burke ratio (Risk free = 0.1)",-15.2997076559788,-14.1157661670895
"Modified Burke ratio (Risk free = 0.1)",-15.6308250542639,-14.4298128948769
"Modified Burke ratio (Risk free = 0.1)",-7.46591556156338,-7.23355281005005
"Modified Burke ratio (Risk free = 0.1)",-3.40214833664573,-3.34974937955146
"Modified Burke ratio (Risk free = 0.1)",-3.50246831588568,-3.45199312960908
"Modified Burke ratio (Risk free = 0.1)",-3.37850739280091,-3.35197819058977
"Modified Burke ratio (Risk free = 0.1)",-3.21573879658488,-3.42304228318756
"Modified Burke ratio (Risk free = 0.1)",-3.18957472383696,-3.41562945287652
"Modified Burke ratio (Risk free = 0.1)",-3.18747803639348,-3.41828695731345
"Modified Burke ratio (Risk free = 0.1)",-3.01154267445595,-3.15037760573943
"Modified Burke ratio (Risk free = 0.1)",-3.05944782698368,-3.20979924949934
"Modified Burke ratio (Risk free = 0.1)",-3.14837092877152,-3.30241728225205
"Modified Burke ratio (Risk free = 0.1)",-3.22850522941793,-3.38869254614707
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",-0.0099999999999989,-0.0110000000000054
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",-0.0140000000000029,-0.0149999999999983
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",-0.00499999999999945,-0.0059999999999949
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",0,0
"DrawdownPeak length=24",-0.0369999999999981,-0.0380000000000047
"DrawdownPeak length=24",-0.0979774299999958,-0.0999764400000047
"DrawdownPeak length=24",-0.0809940861630998,-0.0849914364659976
"DrawdownPeak length=24",-0.129954399060883,-0.132950640576501
"DrawdownPeak length=24",-0.15192580909309,-0.111978560211023
"DrawdownPeak length=24",-0.0820321571594618,-0.0520457473471514
"DrawdownPeak length=24",-0.0240797358106115,0
"DrawdownPeak length=24",-0.0890640839823376,-0.0669999999999948
"DrawdownPeak length=24",-0.0650854593624905,-0.0480127300000022
"DrawdownPeak length=24",-0.0700822050895167,-0.051011289618097
"DrawdownPeak length=24",-0.079075897691061,-0.051011289618097
"Pain Index",0,0
"Pain Index",0,0
"Pain Index",0,0
"Pain Index",0.00249999999999972,0.00275000000000136
"Pain Index",0.00199999999999978,0.00220000000000109
"Pain Index",0.00166666666666648,0.00183333333333424
"Pain Index",0.00142857142857127,0.00157142857142935
"Pain Index",0.00124999999999986,0.00137500000000068
"Pain Index",0.00266666666666687,0.00288888888888931
"Pain Index",0.00240000000000018,0.00260000000000038
"Pain Index",0.00263636363636375,0.00290909090909079
"Pain Index",0.00241666666666677,0.00266666666666656
"Pain Index",0.00223076923076933,0.00246153846153836
"Pain Index",0.00471428571428567,0.00500000000000024
"Pain Index",0.0109318286666663,0.0113317626666672
"Pain Index",0.0153107197601934,0.0159354922791254
"Pain Index",0.0220544656014105,0.0228187362966181
"Pain Index",0.0292695402398371,0.0277720598474184
"Pain Index",0.0320465200777121,0.0290496223474043
"Pain Index",0.0316481808643571,0.0275971412300341
"Pain Index",0.0343822714890228,0.0294734678381275
"Pain Index",0.0357778709378168,0.0303161615727581
"Pain Index",0.0372693637270211,0.0312159497486424
"Pain Index",0.0390113026421895,0.0320407555765364
"Pain Ratio (Rf = 0)",Inf,Inf
"Pain Ratio (Rf = 0)",Inf,Inf
"Pain Ratio (Rf = 0)",Inf,Inf
"Pain Ratio (Rf = 0)",2.96623007123704,3.05545491287915
"Pain Ratio (Rf = 0)",4.46395633157442,4.32705608234292
"Pain Ratio (Rf = 0)",6.95339126484288,5.96073499333528
"Pain Ratio (Rf = 0)",8.55256916255273,7.23309924422562
"Pain Ratio (Rf = 0)",15.1270808241812,13.0326788771517
"Pain Ratio (Rf = 0)",5.6995239278141,4.91832410814702
"Pain Ratio (Rf = 0)",7.35500279754303,6.52075239055432
"Pain Ratio (Rf = 0)",5.90646825847015,5.103144465493
"Pain Ratio (Rf = 0)",8.63557105001154,7.63401919364099
"Pain Ratio (Rf = 0)",10.0092434047892,8.84791328431211
"Pain Ratio (Rf = 0)",3.81223098456953,3.4777944482428
"Pain Ratio (Rf = 0)",1.14403934482764,1.04955970169264
"Pain Ratio (Rf = 0)",0.835147340300702,0.75851108131049
"Pain Ratio (Rf = 0)",0.410054752516766,0.37030910472699
"Pain Ratio (Rf = 0)",0.24917817077364,0.329220958893209
"Pain Ratio (Rf = 0)",0.327652462255017,0.404753601423473
"Pain Ratio (Rf = 0)",0.405193980581454,0.504594312055686
"Pain Ratio (Rf = 0)",0.261035016106721,0.336479711735817
"Pain Ratio (Rf = 0)",0.269807140173387,0.340686784492281
"Pain Ratio (Rf = 0)",0.241795602842886,0.312184501054043
"Pain Ratio (Rf = 0)",0.21159486296462,0.291416308279396
"Pain Ratio (Rf = 0.02)",-Inf,-Inf
"Pain Ratio (Rf = 0.02)",-Inf,-Inf
"Pain Ratio (Rf = 0.02)",-Inf,-Inf
"Pain Ratio (Rf = 0.02)",-5.03376992876385,-4.21727235984452
"Pain Ratio (Rf = 0.02)",-5.53604366842668,-4.76385300856167
"Pain Ratio (Rf = 0.02)",-5.04660873515844,-4.94835591575022
"Pain Ratio (Rf = 0.02)",-5.44743083744882,-5.4941734830408
"Pain Ratio (Rf = 0.02)",-0.872919175820546,-1.51277566829566
"Pain Ratio (Rf = 0.02)",-1.80047607218533,-2.0047528149289
"Pain Ratio (Rf = 0.02)",-0.978330535789674,-1.17155530175225
"Pain Ratio (Rf = 0.02)",-1.67973863808125,-1.77185553450728
"Pain Ratio (Rf = 0.02)",0.359708981046382,0.134019193640684
"Pain Ratio (Rf = 0.02)",1.04372616341027,0.722913284311783
"Pain Ratio (Rf = 0.02)",-0.430193257854754,-0.522205551757009
"Pain Ratio (Rf = 0.02)",-0.685480729977834,-0.715390782033137
"Pain Ratio (Rf = 0.02)",-0.471126976860943,-0.496548985217792
"Pain Ratio (Rf = 0.02)",-0.496791070068974,-0.506163621020061
"Pain Ratio (Rf = 0.02)",-0.434126036812755,-0.390927280376092
"Pain Ratio (Rf = 0.02)",-0.296440261432312,-0.283723507188132
"Pain Ratio (Rf = 0.02)",-0.22675387404309,-0.220118433851267
"Pain Ratio (Rf = 0.02)",-0.320660117281583,-0.34209669840509
"Pain Ratio (Rf = 0.02)",-0.289197615441074,-0.31902734033188
"Pain Ratio (Rf = 0.02)",-0.294838189633146,-0.328513608759828
"Pain Ratio (Rf = 0.02)",-0.30107707171645,-0.33278869688116
"Pain Ratio (Rf = 0.04)",-Inf,-Inf
"Pain Ratio (Rf = 0.04)",-Inf,-Inf
"Pain Ratio (Rf = 0.04)",-Inf,-Inf
"Pain Ratio (Rf = 0.04)",-13.0337699287647,-11.4899996325682
"Pain Ratio (Rf = 0.04)",-15.5360436684278,-13.8547620994663
"Pain Ratio (Rf = 0.04)",-17.0466087351598,-15.8574468248357
"Pain Ratio (Rf = 0.04)",-19.4474308374504,-18.2214462103072
"Pain Ratio (Rf = 0.04)",-16.8729191758223,-16.058230213743
"Pain Ratio (Rf = 0.04)",-9.30047607218477,-8.92782973800481
"Pain Ratio (Rf = 0.04)",-9.31166386912238,-8.86386299405882
"Pain Ratio (Rf = 0.04)",-9.26594553463265,-8.64685553450756
"Pain Ratio (Rf = 0.04)",-7.91615308791878,-7.36598080635962
"Pain Ratio (Rf = 0.04)",-7.92179107796866,-7.40208671568855
"Pain Ratio (Rf = 0.04)",-4.67261750027904,-4.52220555175682
"Pain Ratio (Rf = 0.04)",-2.5150008047833,-2.48034126575892
"Pain Ratio (Rf = 0.04)",-1.77740129402259,-1.75160905174607
"Pain Ratio (Rf = 0.04)",-1.40363689265471,-1.38263634676711
"Pain Ratio (Rf = 0.04)",-1.11743024439915,-1.11107551964539
"Pain Ratio (Rf = 0.04)",-0.920532985119641,-0.972200615799738
"Pain Ratio (Rf = 0.04)",-0.858701728667635,-0.944831179758221
"Pain Ratio (Rf = 0.04)",-0.902355250669887,-1.020673108546
"Pain Ratio (Rf = 0.04)",-0.848202371055535,-0.978741465156042
"Pain Ratio (Rf = 0.04)",-0.831471982109177,-0.969211718573699
"Pain Ratio (Rf = 0.04)",-0.813749006397519,-0.956993702041716
"Pain Ratio (Rf = 0.06)",-Inf,-Inf
"Pain Ratio (Rf = 0.06)",-Inf,-Inf
"Pain Ratio (Rf = 0.06)",-Inf,-Inf
"Pain Ratio (Rf = 0.06)",-21.0337699287656,-18.7627269052919
"Pain Ratio (Rf = 0.06)",-25.5360436684289,-22.9456711903708
"Pain Ratio (Rf = 0.06)",-29.0466087351611,-26.7665377339212
"Pain Ratio (Rf = 0.06)",-33.4474308374519,-30.9487189375736
"Pain Ratio (Rf = 0.06)",-32.8729191758241,-30.6036847591903
"Pain Ratio (Rf = 0.06)",-16.8004760721842,-15.8509066610807
"Pain Ratio (Rf = 0.06)",-17.6449972024551,-16.5561706863654
"Pain Ratio (Rf = 0.06)",-16.852152431184,-15.5218555345078
"Pain Ratio (Rf = 0.06)",-16.1920151568839,-14.8659808063599
"Pain Ratio (Rf = 0.06)",-16.8873083193476,-15.5270867156889
"Pain Ratio (Rf = 0.06)",-8.91504174270332,-8.52220555175662
"Pain Ratio (Rf = 0.06)",-4.34452087958877,-4.24529174948469
"Pain Ratio (Rf = 0.06)",-3.08367561118424,-3.00666911827436
"Pain Ratio (Rf = 0.06)",-2.31048271524046,-2.25910907251416
"Pain Ratio (Rf = 0.06)",-1.80073445198555,-1.8312237589147
"Pain Ratio (Rf = 0.06)",-1.54462570880697,-1.66067772441134
"Pain Ratio (Rf = 0.06)",-1.49064958329218,-1.66954392566517
"Pain Ratio (Rf = 0.06)",-1.48405038405819,-1.6992495186869
"Pain Ratio (Rf = 0.06)",-1.40720712667,-1.6384555899802
"Pain Ratio (Rf = 0.06)",-1.36810577458521,-1.60990982838757
"Pain Ratio (Rf = 0.06)",-1.32642094107859,-1.58119870720227
"Pain Ratio (Rf = 0.08)",-Inf,-Inf
"Pain Ratio (Rf = 0.08)",-Inf,-Inf
"Pain Ratio (Rf = 0.08)",-Inf,-Inf
"Pain Ratio (Rf = 0.08)",-29.0337699287665,-26.0354541780155
"Pain Ratio (Rf = 0.08)",-35.53604366843,-32.0365802812754
"Pain Ratio (Rf = 0.08)",-41.0466087351624,-37.6756286430067
"Pain Ratio (Rf = 0.08)",-47.4474308374534,-43.6759916648401
"Pain Ratio (Rf = 0.08)",-48.8729191758258,-45.1491393046377
"Pain Ratio (Rf = 0.08)",-24.3004760721836,-22.7739835841566
"Pain Ratio (Rf = 0.08)",-25.9783305357878,-24.248478378672
"Pain Ratio (Rf = 0.08)",-24.4383593277354,-22.3968555345081
"Pain Ratio (Rf = 0.08)",-24.4678772258491,-22.3659808063602
"Pain Ratio (Rf = 0.08)",-25.8528255607265,-23.6520867156892
"Pain Ratio (Rf = 0.08)",-13.1574659851276,-12.5222055517564
"Pain Ratio (Rf = 0.08)",-6.17404095439425,-6.01024223321047
"Pain Ratio (Rf = 0.08)",-4.38994992834588,-4.26172918480264
"Pain Ratio (Rf = 0.08)",-3.2173285378262,-3.13558179826121
"Pain Ratio (Rf = 0.08)",-2.48403865957194,-2.551371998184
"Pain Ratio (Rf = 0.08)",-2.1687184324943,-2.34915483302295
"Pain Ratio (Rf = 0.08)",-2.12259743791672,-2.39425667157213
"Pain Ratio (Rf = 0.08)",-2.0657455174465,-2.37782592882781
"Pain Ratio (Rf = 0.08)",-1.96621188228446,-2.29816971480436
"Pain Ratio (Rf = 0.08)",-1.90473956706124,-2.25060793820144
"Pain Ratio (Rf = 0.08)",-1.83909287575966,-2.20540371236283
